,Year,Year Code,State,State Code,Age of Mother 10,Age of Mother 10 Code,Births,Female Population,Fertility Rate,Average Birth Weight,Standard Deviation for Average Birth Weight,Average LMP Gestational Age,Standard Deviation for Average LMP Gestational Age,Average OE Gestational Age,Standard Deviation for Average OE Gestational Age
1323,2009.0,2009.0,Texas,48.0,30-34 years,30-34,82515.0,859156,96.04,3269.37,594.56,38.35,2.41,38.22,2.14
1324,2009.0,2009.0,Texas,48.0,35-39 years,35-39,39485.0,886544,44.54,3246.23,630.87,38.12,2.58,38.04,2.31
1325,2009.0,2009.0,Texas,48.0,40-44 years,40-44,8165.0,840223,9.72,3197.82,671.91,37.86,2.73,37.82,2.48
1326,2009.0,2009.0,Texas,48.0,45-49 years,45-49,471.0,Not Available,Not Available,3026.86,708.01,37.52,2.8,37.42,2.77
1327,2009.0,2009.0,Texas,48.0,50 years and over,50+,33.0,Not Available,Not Available,2445.36,724.83,35.52,3.03,35.7,2.39
1328,2009.0,2009.0,Utah,49.0,Under 15 years,15-,33.0,Not Available,Not Available,3005.82,570.3,39.36,2.77,38.39,2.37
1329,2009.0,2009.0,Utah,49.0,15 - 17 years,15-17,990.0,62052,15.95,3157.42,535.58,38.53,2.69,38.44,2.16
1330,2009.0,2009.0,Utah,49.0,18 - 19 years,18-19,2359.0,46900,50.30,3171.55,538.13,38.58,2.59,38.45,2.13
1331,2009.0,2009.0,Utah,49.0,20-24 years,20-24,13431.0,113133,118.72,3233.84,537.92,38.65,2.4,38.44,2.02
1332,2009.0,2009.0,Utah,49.0,25-29 years,25-29,18804.0,111907,168.03,3282.04,528.67,38.62,2.17,38.44,1.84
1333,2009.0,2009.0,Utah,49.0,30-34 years,30-34,12949.0,102736,126.04,3300.77,560.39,38.47,2.2,38.35,1.91
1334,2009.0,2009.0,Utah,49.0,35-39 years,35-39,4490.0,85505,52.51,3293.9,597.09,38.29,2.3,38.26,2.09
1335,2009.0,2009.0,Utah,49.0,40-44 years,40-44,768.0,73799,10.41,3273.57,616.88,38.24,2.6,38.19,2.16
1336,2009.0,2009.0,Utah,49.0,45-49 years,45-49,57.0,Not Available,Not Available,3082.18,790.19,37.44,2.66,37.72,2.57
1337,2009.0,2009.0,Vermont,50.0,15 - 17 years,15-17,81.0,12454,6.50,3276.25,460.44,39.33,2.2,38.9,1.54
1338,2009.0,2009.0,Vermont,50.0,18 - 19 years,18-19,312.0,10245,30.45,3288.1,560.95,39.47,2.8,38.92,2.03
1339,2009.0,2009.0,Vermont,50.0,20-24 years,20-24,1406.0,21022,66.88,3315.2,592.58,39.21,2.68,38.86,2.09
1340,2009.0,2009.0,Vermont,50.0,25-29 years,25-29,1735.0,17802,97.46,3351.82,629.7,39.02,2.59,38.78,2.35
1341,2009.0,2009.0,Vermont,50.0,30-34 years,30-34,1583.0,17117,92.48,3447.69,587.69,39.17,2.17,38.98,1.87
1342,2009.0,2009.0,Vermont,50.0,35-39 years,35-39,787.0,18871,41.70,3441.75,613.76,38.93,2.5,38.85,2.23
1343,2009.0,2009.0,Vermont,50.0,40-44 years,40-44,187.0,21754,8.60,3372.45,575.35,38.59,2.05,38.65,2.0
1344,2009.0,2009.0,Vermont,50.0,45-49 years,45-49,16.0,Not Available,Not Available,3023.12,688.86,38.0,2.55,37.88,2.55
1345,2009.0,2009.0,Virginia,51.0,Under 15 years,15-,106.0,Not Available,Not Available,3000.21,703.01,37.7,3.92,37.77,3.57
1346,2009.0,2009.0,Virginia,51.0,15 - 17 years,15-17,2204.0,156636,14.07,3105.64,582.76,38.57,2.95,38.5,2.52
1347,2009.0,2009.0,Virginia,51.0,18 - 19 years,18-19,6024.0,113954,52.86,3157.28,599.62,38.73,2.9,38.52,2.41
1348,2009.0,2009.0,Virginia,51.0,20-24 years,20-24,24075.0,275504,87.39,3212.39,593.6,38.76,2.72,38.51,2.3
1349,2009.0,2009.0,Virginia,51.0,25-29 years,25-29,29155.0,277506,105.06,3291.65,592.32,38.76,2.55,38.54,2.19
1350,2009.0,2009.0,Virginia,51.0,30-34 years,30-34,26407.0,258183,102.28,3317.74,594.42,38.68,2.45,38.48,2.12
1351,2009.0,2009.0,Virginia,51.0,35-39 years,35-39,13769.0,276117,49.87,3294.66,639.93,38.41,2.58,38.27,2.31
1352,2009.0,2009.0,Virginia,51.0,40-44 years,40-44,3070.0,290990,10.55,3262.29,649.74,38.21,2.58,38.14,2.31
1353,2009.0,2009.0,Virginia,51.0,45-49 years,45-49,238.0,Not Available,Not Available,2948.51,817.85,37.07,3.78,37.04,3.28
1354,2009.0,2009.0,Virginia,51.0,50 years and over,50+,11.0,Not Available,Not Available,2908.45,520.59,37.2,2.14,37.1,2.07
1355,2009.0,2009.0,Washington,53.0,Under 15 years,15-,57.0,Not Available,Not Available,3259.42,595.27,38.21,3.87,38.04,3.4
1356,2009.0,2009.0,Washington,53.0,15 - 17 years,15-17,1889.0,133927,14.10,3281.57,520.72,38.89,2.7,38.84,1.95
1357,2009.0,2009.0,Washington,53.0,18 - 19 years,18-19,4977.0,91848,54.19,3274.36,571.18,39.0,2.62,38.76,2.16
1358,2009.0,2009.0,Washington,53.0,20-24 years,20-24,20528.0,222680,92.19,3331.1,555.65,38.96,2.47,38.76,1.98
1359,2009.0,2009.0,Washington,53.0,25-29 years,25-29,26197.0,235295,111.34,3379.75,561.6,38.94,2.32,38.76,1.93
1360,2009.0,2009.0,Washington,53.0,30-34 years,30-34,21957.0,217649,100.88,3394.35,574.44,38.82,2.28,38.72,1.96
1361,2009.0,2009.0,Washington,53.0,35-39 years,35-39,10944.0,225296,48.58,3360.15,613.28,38.58,2.38,38.56,2.06
1362,2009.0,2009.0,Washington,53.0,40-44 years,40-44,2564.0,225607,11.36,3344.59,623.14,38.47,2.45,38.52,2.13
1363,2009.0,2009.0,Washington,53.0,45-49 years,45-49,185.0,Not Available,Not Available,3128.46,752.33,37.64,2.71,37.72,2.64
1364,2009.0,2009.0,Washington,53.0,50 years and over,50+,15.0,Not Available,Not Available,2583.93,1039.25,34.53,4.47,35.2,4.87
1365,2009.0,2009.0,West Virginia,54.0,Under 15 years,15-,22.0,Not Available,Not Available,3052.36,728.4,37.95,4.04,38.0,3.99
1366,2009.0,2009.0,West Virginia,54.0,15 - 17 years,15-17,816.0,33695,24.22,3166.92,521.32,38.76,2.55,38.6,1.95
1367,2009.0,2009.0,West Virginia,54.0,18 - 19 years,18-19,2029.0,25297,80.21,3181.0,563.48,38.76,2.68,38.5,2.18
1368,2009.0,2009.0,West Virginia,54.0,20-24 years,20-24,6600.0,56722,116.36,3187.35,580.3,38.59,2.65,38.36,2.18
1369,2009.0,2009.0,West Virginia,54.0,25-29 years,25-29,6092.0,54605,111.56,3253.02,586.92,38.55,2.42,38.38,2.04
1370,2009.0,2009.0,West Virginia,54.0,30-34 years,30-34,3861.0,54550,70.78,3274.75,634.73,38.37,2.55,38.27,2.19
1371,2009.0,2009.0,West Virginia,54.0,35-39 years,35-39,1546.0,58465,26.44,3295.49,636.15,38.19,2.51,38.24,2.08
1372,2009.0,2009.0,West Virginia,54.0,40-44 years,40-44,275.0,60137,4.57,3193.82,626.8,37.97,2.53,38.02,2.23
1373,2009.0,2009.0,West Virginia,54.0,45-49 years,45-49,27.0,Not Available,Not Available,3231.07,740.6,37.44,3.97,37.74,3.75
1374,2009.0,2009.0,Wisconsin,55.0,Under 15 years,15-,61.0,Not Available,Not Available,3127.11,607.52,38.07,3.65,38.46,2.81
1375,2009.0,2009.0,Wisconsin,55.0,15 - 17 years,15-17,1609.0,116160,13.85,3156.38,607.38,38.58,3.24,38.71,2.58
1376,2009.0,2009.0,Wisconsin,55.0,18 - 19 years,18-19,4189.0,80904,51.78,3216.42,572.31,38.86,2.84,38.86,2.26
1377,2009.0,2009.0,Wisconsin,55.0,20-24 years,20-24,15958.0,190508,83.77,3267.41,577.5,38.87,2.63,38.84,2.11
1378,2009.0,2009.0,Wisconsin,55.0,25-29 years,25-29,22447.0,180988,124.02,3347.1,579.06,38.83,2.43,38.84,2.04
1379,2009.0,2009.0,Wisconsin,55.0,30-34 years,30-34,17577.0,168946,104.04,3386.86,590.77,38.71,2.34,38.8,1.98
1380,2009.0,2009.0,Wisconsin,55.0,35-39 years,35-39,7369.0,174051,42.34,3370.46,625.65,38.49,2.47,38.62,2.17
1381,2009.0,2009.0,Wisconsin,55.0,40-44 years,40-44,1526.0,192377,7.93,3351.8,628.3,38.41,2.33,38.61,2.09
1382,2009.0,2009.0,Wisconsin,55.0,45-49 years,45-49,101.0,Not Available,Not Available,3221.72,762.67,38.1,2.56,38.21,2.39
1383,2009.0,2009.0,Wyoming,56.0,15 - 17 years,15-17,207.0,10877,19.03,3123.27,589.76,38.52,3.07,38.43,2.14
1384,2009.0,2009.0,Wyoming,56.0,18 - 19 years,18-19,607.0,7896,76.87,3145.73,571.25,38.74,2.75,38.45,2.22
1385,2009.0,2009.0,Wyoming,56.0,20-24 years,20-24,2315.0,19254,120.23,3171.35,534.27,38.6,2.55,38.4,2.12
1386,2009.0,2009.0,Wyoming,56.0,25-29 years,25-29,2537.0,19424,130.61,3203.17,557.3,38.58,2.32,38.38,2.06
1387,2009.0,2009.0,Wyoming,56.0,30-34 years,30-34,1520.0,16774,90.62,3259.1,561.13,38.48,2.19,38.44,1.92
1388,2009.0,2009.0,Wyoming,56.0,35-39 years,35-39,557.0,16133,34.53,3227.6,514.55,38.55,2.03,38.55,1.6
1389,2009.0,2009.0,Wyoming,56.0,40-44 years,40-44,129.0,16048,8.04,3231.26,632.72,38.36,2.19,38.3,2.12
1390,2010.0,2010.0,Alabama,1.0,Under 15 years,15-,110.0,Not Available,Not Available,2980.95,684.37,37.54,4.01,37.6,3.29
1391,2010.0,2010.0,Alabama,1.0,15 - 17 years,15-17,2224.0,96991,22.93,3060.94,568.93,38.08,3.09,38.28,2.33
1392,2010.0,2010.0,Alabama,1.0,18 - 19 years,18-19,5119.0,71329,71.77,3093.86,565.38,38.36,2.77,38.27,2.23
1393,2010.0,2010.0,Alabama,1.0,20-24 years,20-24,17745.0,167802,105.75,3131.65,588.04,38.3,2.8,38.17,2.3
1394,2010.0,2010.0,Alabama,1.0,25-29 years,25-29,17683.0,157318,112.40,3207.14,611.94,38.3,2.69,38.16,2.27
1395,2010.0,2010.0,Alabama,1.0,30-34 years,30-34,11578.0,151464,76.44,3237.53,630.61,38.18,2.68,38.1,2.32
1396,2010.0,2010.0,Alabama,1.0,35-39 years,35-39,4590.0,157352,29.17,3236.32,638.69,38.01,2.7,38.01,2.35
1397,2010.0,2010.0,Alabama,1.0,40-44 years,40-44,956.0,158364,6.04,3176.34,653.72,37.85,2.66,37.91,2.33
1398,2010.0,2010.0,Alabama,1.0,45-49 years,45-49,41.0,Not Available,Not Available,3296.0,516.03,38.05,1.79,38.39,1.68
1399,2010.0,2010.0,Alaska,2.0,15 - 17 years,15-17,251.0,15354,16.35,3337.24,569.02,38.47,2.5,38.65,2.04
1400,2010.0,2010.0,Alaska,2.0,18 - 19 years,18-19,705.0,9608,73.38,3352.32,540.24,38.82,2.3,38.76,1.82
1401,2010.0,2010.0,Alaska,2.0,20-24 years,20-24,3309.0,24713,133.90,3382.92,567.08,38.9,2.36,38.74,1.98
1402,2010.0,2010.0,Alaska,2.0,25-29 years,25-29,3447.0,26112,132.01,3431.05,576.66,38.95,2.25,38.79,1.92
1403,2010.0,2010.0,Alaska,2.0,30-34 years,30-34,2454.0,22845,107.42,3446.18,589.31,38.94,2.27,38.85,1.99
1404,2010.0,2010.0,Alaska,2.0,35-39 years,35-39,1013.0,22102,45.83,3439.0,595.29,38.69,2.26,38.75,1.92
1405,2010.0,2010.0,Alaska,2.0,40-44 years,40-44,269.0,22495,11.96,3424.49,602.77,38.54,2.27,38.59,1.95
1406,2010.0,2010.0,Alaska,2.0,45-49 years,45-49,16.0,Not Available,Not Available,3294.5,764.35,37.31,3.55,37.94,3.44
1407,2010.0,2010.0,Arizona,4.0,Under 15 years,15-,108.0,Not Available,Not Available,3054.48,549.66,37.45,3.25,38.02,2.4
1408,2010.0,2010.0,Arizona,4.0,15 - 17 years,15-17,2934.0,131854,22.25,3165.15,536.89,38.44,2.64,38.44,2.32
1409,2010.0,2010.0,Arizona,4.0,18 - 19 years,18-19,6455.0,92448,69.82,3198.53,534.7,38.68,2.5,38.55,2.09
1410,2010.0,2010.0,Arizona,4.0,20-24 years,20-24,22371.0,213022,105.02,3251.93,537.37,38.61,2.47,38.5,2.06
1411,2010.0,2010.0,Arizona,4.0,25-29 years,25-29,25027.0,214390,116.74,3303.39,544.28,38.6,2.32,38.53,1.93
1412,2010.0,2010.0,Arizona,4.0,30-34 years,30-34,19391.0,204472,94.83,3316.45,568.69,38.49,2.36,38.43,2.06
1413,2010.0,2010.0,Arizona,4.0,35-39 years,35-39,9119.0,205469,44.38,3292.1,606.17,38.29,2.48,38.28,2.12
1414,2010.0,2010.0,Arizona,4.0,40-44 years,40-44,1926.0,200902,9.59,3255.97,645.98,38.06,2.56,38.11,2.22
1415,2010.0,2010.0,Arizona,4.0,45-49 years,45-49,140.0,Not Available,Not Available,2964.17,723.67,37.23,2.95,37.12,3.0
1416,2010.0,2010.0,Arkansas,5.0,Under 15 years,15-,76.0,Not Available,Not Available,2958.14,601.13,37.96,3.36,38.05,2.87
1417,2010.0,2010.0,Arkansas,5.0,15 - 17 years,15-17,1435.0,58130,24.69,3119.26,539.94,38.51,2.63,38.39,2.06
1418,2010.0,2010.0,Arkansas,5.0,18 - 19 years,18-19,3794.0,41497,91.43,3124.0,566.68,38.56,2.66,38.34,2.18
1419,2010.0,2010.0,Arkansas,5.0,20-24 years,20-24,12259.0,98849,124.02,3181.03,577.32,38.53,2.58,38.31,2.14
1420,2010.0,2010.0,Arkansas,5.0,25-29 years,25-29,11090.0,95998,115.52,3262.01,583.37,38.57,2.45,38.34,2.01
1421,2010.0,2010.0,Arkansas,5.0,30-34 years,30-34,6778.0,91462,74.11,3294.22,608.44,38.47,2.54,38.28,2.13
1422,2010.0,2010.0,Arkansas,5.0,35-39 years,35-39,2602.0,92130,28.24,3262.8,644.21,38.24,2.64,38.15,2.33
1423,2010.0,2010.0,Arkansas,5.0,40-44 years,40-44,485.0,91380,5.31,3272.97,646.67,38.07,2.57,38.21,2.07
1424,2010.0,2010.0,Arkansas,5.0,45-49 years,45-49,21.0,Not Available,Not Available,3371.05,422.11,37.48,1.76,38.24,1.31
1425,2010.0,2010.0,California,6.0,Under 15 years,15-,433.0,Not Available,Not Available,3134.2,585.89,38.02,3.16,38.26,2.71
1426,2010.0,2010.0,California,6.0,15 - 17 years,15-17,13314.0,809880,16.44,3188.81,534.43,38.7,2.51,38.68,2.11
1427,2010.0,2010.0,California,6.0,18 - 19 years,18-19,29835.0,558978,53.37,3219.12,535.33,38.81,2.42,38.72,2.08
1428,2010.0,2010.0,California,6.0,20-24 years,20-24,107704.0,1325164,81.28,3282.28,542.73,38.84,2.31,38.71,1.98
1429,2010.0,2010.0,California,6.0,25-29 years,25-29,136936.0,1335711,102.52,3323.49,556.97,38.81,2.23,38.67,1.95
1430,2010.0,2010.0,California,6.0,30-34 years,30-34,128958.0,1269121,101.61,3321.25,575.62,38.7,2.24,38.6,2.0
1431,2010.0,2010.0,California,6.0,35-39 years,35-39,73013.0,1282209,56.94,3304.16,599.6,38.49,2.28,38.45,2.07
1432,2010.0,2010.0,California,6.0,40-44 years,40-44,18523.0,1295808,14.29,3253.85,639.62,38.26,2.45,38.25,2.23
1433,2010.0,2010.0,California,6.0,45-49 years,45-49,1357.0,Not Available,Not Available,3029.03,741.24,37.48,3.05,37.47,2.87
1434,2010.0,2010.0,California,6.0,50 years and over,50+,125.0,Not Available,Not Available,2936.38,691.19,37.28,2.63,37.12,2.41
1435,2010.0,2010.0,Colorado,8.0,Under 15 years,15-,57.0,Not Available,Not Available,3101.41,719.41,37.79,5.21,37.77,4.82
1436,2010.0,2010.0,Colorado,8.0,15 - 17 years,15-17,1717.0,97252,17.66,3083.87,557.04,38.63,2.9,38.6,2.39
1437,2010.0,2010.0,Colorado,8.0,18 - 19 years,18-19,3757.0,66493,56.50,3115.62,537.2,38.78,2.64,38.66,2.16
1438,2010.0,2010.0,Colorado,8.0,20-24 years,20-24,14394.0,166850,86.27,3154.27,542.69,38.79,2.58,38.63,2.16
1439,2010.0,2010.0,Colorado,8.0,25-29 years,25-29,18592.0,180452,103.03,3215.42,543.64,38.8,2.35,38.66,2.03
1440,2010.0,2010.0,Colorado,8.0,30-34 years,30-34,17100.0,172502,99.13,3233.68,557.16,38.7,2.25,38.66,2.01
1441,2010.0,2010.0,Colorado,8.0,35-39 years,35-39,8673.0,171255,50.64,3214.46,587.95,38.52,2.36,38.51,2.1
1442,2010.0,2010.0,Colorado,8.0,40-44 years,40-44,1932.0,170281,11.35,3128.33,659.48,38.16,2.68,38.18,2.52
1443,2010.0,2010.0,Colorado,8.0,45-49 years,45-49,123.0,Not Available,Not Available,2914.22,703.51,37.64,2.7,37.76,2.45
1444,2010.0,2010.0,Colorado,8.0,50 years and over,50+,10.0,Not Available,Not Available,2564.5,873.13,36.2,5.49,36.2,5.51
1445,2010.0,2010.0,Connecticut,9.0,Under 15 years,15-,20.0,Not Available,Not Available,3154.5,363.86,38.5,2.33,38.7,1.52
1446,2010.0,2010.0,Connecticut,9.0,15 - 17 years,15-17,622.0,74039,8.40,3132.2,583.86,38.61,2.74,38.63,2.46
1447,2010.0,2010.0,Connecticut,9.0,18 - 19 years,18-19,1652.0,47846,34.53,3165.35,577.55,38.77,2.69,38.66,2.49
1448,2010.0,2010.0,Connecticut,9.0,20-24 years,20-24,6455.0,110781,58.27,3240.6,593.33,38.81,2.52,38.63,2.3
1449,2010.0,2010.0,Connecticut,9.0,25-29 years,25-29,9517.0,106159,89.65,3288.81,575.17,38.81,2.38,38.62,2.18
1450,2010.0,2010.0,Connecticut,9.0,30-34 years,30-34,11405.0,104194,109.46,3313.59,594.67,38.7,2.27,38.61,2.08
1451,2010.0,2010.0,Connecticut,9.0,35-39 years,35-39,6338.0,113764,55.71,3294.69,631.55,38.45,2.47,38.39,2.32
1452,2010.0,2010.0,Connecticut,9.0,40-44 years,40-44,1569.0,134482,11.67,3284.0,652.46,38.27,2.48,38.27,2.41
1453,2010.0,2010.0,Connecticut,9.0,45-49 years,45-49,122.0,Not Available,Not Available,3093.51,668.39,37.64,2.4,37.7,2.21
1454,2010.0,2010.0,Delaware,10.0,Under 15 years,15-,16.0,Not Available,Not Available,2583.0,933.49,34.31,5.97,35.88,6.12
1455,2010.0,2010.0,Delaware,10.0,15 - 17 years,15-17,285.0,17855,15.96,3159.06,558.94,38.62,2.87,38.75,2.27
1456,2010.0,2010.0,Delaware,10.0,18 - 19 years,18-19,689.0,14076,48.95,3138.13,583.07,38.68,2.77,38.57,2.33
1457,2010.0,2010.0,Delaware,10.0,20-24 years,20-24,2725.0,31374,86.86,3219.44,588.23,38.73,2.73,38.58,2.27
1458,2010.0,2010.0,Delaware,10.0,25-29 years,25-29,3313.0,28884,114.70,3262.47,606.32,38.67,2.75,38.52,2.26
1459,2010.0,2010.0,Delaware,10.0,30-34 years,30-34,2742.0,27405,100.05,3313.06,619.18,38.61,2.52,38.51,2.11
1460,2010.0,2010.0,Delaware,10.0,35-39 years,35-39,1297.0,28270,45.88,3300.9,648.58,38.47,2.71,38.39,2.23
1461,2010.0,2010.0,Delaware,10.0,40-44 years,40-44,271.0,31368,8.64,3197.37,772.11,38.02,2.94,37.91,2.72
1462,2010.0,2010.0,Delaware,10.0,45-49 years,45-49,24.0,Not Available,Not Available,3055.5,659.98,37.71,2.39,37.75,1.79
1463,2010.0,2010.0,District of Columbia,11.0,Under 15 years,15-,16.0,Not Available,Not Available,3144.81,326.63,37.88,3.18,39.06,1.25
1464,2010.0,2010.0,District of Columbia,11.0,15 - 17 years,15-17,303.0,8497,35.66,3049.24,532.8,38.46,2.83,38.62,2.18
1465,2010.0,2010.0,District of Columbia,11.0,18 - 19 years,18-19,648.0,12471,51.96,3111.44,516.71,38.57,2.78,38.76,2.06
1466,2010.0,2010.0,District of Columbia,11.0,20-24 years,20-24,1869.0,35309,52.93,3118.92,611.62,38.55,3.1,38.48,2.58
1467,2010.0,2010.0,District of Columbia,11.0,25-29 years,25-29,1996.0,37482,53.25,3218.33,627.07,38.69,2.97,38.58,2.46
1468,2010.0,2010.0,District of Columbia,11.0,30-34 years,30-34,2469.0,28479,86.70,3273.56,623.69,38.72,2.86,38.57,2.44
1469,2010.0,2010.0,District of Columbia,11.0,35-39 years,35-39,1457.0,21478,67.84,3218.69,694.97,38.38,3.01,38.35,2.74
1470,2010.0,2010.0,District of Columbia,11.0,40-44 years,40-44,366.0,18598,19.68,3276.13,646.94,38.42,2.75,38.45,2.41
1471,2010.0,2010.0,District of Columbia,11.0,45-49 years,45-49,41.0,Not Available,Not Available,3015.39,901.72,37.51,3.19,37.66,3.16
1472,2010.0,2010.0,Florida,12.0,Under 15 years,15-,249.0,Not Available,Not Available,2984.04,703.65,37.29,4.2,37.71,3.54
1473,2010.0,2010.0,Florida,12.0,15 - 17 years,15-17,5393.0,348219,15.49,3100.48,572.63,38.37,3.02,38.38,2.32
1474,2010.0,2010.0,Florida,12.0,18 - 19 years,18-19,13734.0,248876,55.18,3126.99,581.85,38.51,2.88,38.34,2.34
1475,2010.0,2010.0,Florida,12.0,20-24 years,20-24,53036.0,601695,88.14,3195.84,575.18,38.59,2.73,38.4,2.18
1476,2010.0,2010.0,Florida,12.0,25-29 years,25-29,60733.0,584330,103.94,3257.38,577.84,38.59,2.58,38.4,2.09
1477,2010.0,2010.0,Florida,12.0,30-34 years,30-34,49475.0,555079,89.13,3270.57,594.2,38.45,2.57,38.32,2.13
1478,2010.0,2010.0,Florida,12.0,35-39 years,35-39,25411.0,593326,42.83,3249.51,619.13,38.24,2.66,38.16,2.22
1479,2010.0,2010.0,Florida,12.0,40-44 years,40-44,6152.0,629457,9.77,3215.82,656.91,38.03,2.82,38.01,2.4
1480,2010.0,2010.0,Florida,12.0,45-49 years,45-49,391.0,Not Available,Not Available,2955.03,802.59,37.29,3.68,37.08,3.39
1481,2010.0,2010.0,Florida,12.0,50 years and over,50+,16.0,Not Available,Not Available,2561.12,781.57,37.06,3.88,36.19,3.36
1482,2010.0,2010.0,Georgia,13.0,Under 15 years,15-,184.0,Not Available,Not Available,3010.18,603.61,37.55,3.12,37.92,2.77
1483,2010.0,2010.0,Georgia,13.0,15 - 17 years,15-17,4330.0,204720,21.15,3062.71,587.01,38.06,2.92,38.2,2.61
1484,2010.0,2010.0,Georgia,13.0,18 - 19 years,18-19,10048.0,142345,70.59,3095.4,573.71,38.27,2.63,38.28,2.35
1485,2010.0,2010.0,Georgia,13.0,20-24 years,20-24,35012.0,335603,104.33,3156.6,581.12,38.3,2.51,38.31,2.23
1486,2010.0,2010.0,Georgia,13.0,25-29 years,25-29,36582.0,340104,107.56,3233.21,595.87,38.36,2.43,38.33,2.22
1487,2010.0,2010.0,Georgia,13.0,30-34 years,30-34,29835.0,337246,88.47,3262.87,611.99,38.31,2.44,38.29,2.25
1488,2010.0,2010.0,Georgia,13.0,35-39 years,35-39,14496.0,357605,40.54,3248.91,630.98,38.13,2.49,38.18,2.26
1489,2010.0,2010.0,Georgia,13.0,40-44 years,40-44,3265.0,355383,9.19,3173.33,672.95,37.86,2.6,37.87,2.53
1490,2010.0,2010.0,Georgia,13.0,45-49 years,45-49,186.0,Not Available,Not Available,2988.19,735.44,37.74,3.09,37.61,2.83
1491,2010.0,2010.0,Hawaii,15.0,Under 15 years,15-,10.0,Not Available,Not Available,3049.6,918.77,37.8,4.09,37.4,5.16
1492,2010.0,2010.0,Hawaii,15.0,15 - 17 years,15-17,324.0,25064,12.93,3124.6,566.89,38.79,3.23,38.33,2.48
1493,2010.0,2010.0,Hawaii,15.0,18 - 19 years,18-19,1023.0,16340,62.61,3153.51,531.48,38.78,2.98,38.5,2.24
1494,2010.0,2010.0,Hawaii,15.0,20-24 years,20-24,4472.0,43848,101.99,3218.09,559.59,38.83,2.76,38.49,2.13
1495,2010.0,2010.0,Hawaii,15.0,25-29 years,25-29,5311.0,46619,113.92,3270.1,563.61,38.95,2.57,38.57,1.99
1496,2010.0,2010.0,Hawaii,15.0,30-34 years,30-34,4586.0,43110,106.38,3254.81,585.92,38.77,2.6,38.48,2.17
1497,2010.0,2010.0,Hawaii,15.0,35-39 years,35-39,2527.0,42762,59.09,3217.88,588.14,38.56,2.55,38.36,2.06
1498,2010.0,2010.0,Hawaii,15.0,40-44 years,40-44,688.0,44364,15.51,3165.05,664.71,38.33,2.76,38.14,2.63
1499,2010.0,2010.0,Hawaii,15.0,45-49 years,45-49,40.0,Not Available,Not Available,2755.93,901.0,37.38,4.48,36.67,4.28
1500,2010.0,2010.0,Idaho,16.0,Under 15 years,15-,13.0,Not Available,Not Available,3221.92,489.43,38.38,2.59,38.15,1.46
1501,2010.0,2010.0,Idaho,16.0,15 - 17 years,15-17,504.0,33362,15.11,3173.98,516.28,38.61,2.8,38.67,1.96
1502,2010.0,2010.0,Idaho,16.0,18 - 19 years,18-19,1359.0,23061,58.93,3225.14,559.84,38.9,2.48,38.66,2.02
1503,2010.0,2010.0,Idaho,16.0,20-24 years,20-24,6333.0,53427,118.54,3273.48,523.91,38.93,2.27,38.72,1.84
1504,2010.0,2010.0,Idaho,16.0,25-29 years,25-29,7570.0,51916,145.81,3321.03,555.95,38.79,2.23,38.6,1.93
1505,2010.0,2010.0,Idaho,16.0,30-34 years,30-34,5044.0,50025,100.83,3332.49,584.17,38.66,2.31,38.52,1.99
1506,2010.0,2010.0,Idaho,16.0,35-39 years,35-39,1939.0,47696,40.65,3323.2,629.38,38.46,2.55,38.37,2.2
1507,2010.0,2010.0,Idaho,16.0,40-44 years,40-44,401.0,46816,8.57,3327.71,645.48,38.41,2.26,38.38,2.14
1508,2010.0,2010.0,Idaho,16.0,45-49 years,45-49,32.0,Not Available,Not Available,3124.69,477.92,37.81,2.23,37.75,2.25
1509,2010.0,2010.0,Illinois,17.0,Under 15 years,15-,190.0,Not Available,Not Available,3124.79,533.97,38.12,3.27,38.44,2.3
1510,2010.0,2010.0,Illinois,17.0,15 - 17 years,15-17,4645.0,269999,17.20,3134.57,556.92,38.47,3.03,38.49,2.4
1511,2010.0,2010.0,Illinois,17.0,18 - 19 years,18-19,10153.0,178357,56.93,3144.26,580.57,38.6,2.9,38.46,2.38
1512,2010.0,2010.0,Illinois,17.0,20-24 years,20-24,34269.0,431451,79.43,3211.29,578.95,38.68,2.74,38.47,2.23
1513,2010.0,2010.0,Illinois,17.0,25-29 years,25-29,45516.0,453386,100.39,3290.14,586.7,38.69,2.57,38.46,2.16
1514,2010.0,2010.0,Illinois,17.0,30-34 years,30-34,44391.0,431902,102.78,3319.57,600.43,38.6,2.47,38.41,2.16
1515,2010.0,2010.0,Illinois,17.0,35-39 years,35-39,20951.0,429314,48.80,3294.75,638.97,38.33,2.59,38.22,2.3
1516,2010.0,2010.0,Illinois,17.0,40-44 years,40-44,4749.0,437344,10.86,3254.03,669.7,38.11,2.59,38.05,2.31
1517,2010.0,2010.0,Illinois,17.0,45-49 years,45-49,311.0,Not Available,Not Available,2974.76,752.83,37.38,3.26,37.29,2.89
1518,2010.0,2010.0,Illinois,17.0,50 years and over,50+,25.0,Not Available,Not Available,3011.16,872.68,36.48,3.26,36.96,3.07
1519,2010.0,2010.0,Indiana,18.0,Under 15 years,15-,91.0,Not Available,Not Available,3162.54,564.54,38.07,3.05,38.31,2.62
1520,2010.0,2010.0,Indiana,18.0,15 - 17 years,15-17,2484.0,134640,18.45,3162.42,594.13,38.58,3.0,38.43,2.57
